"date","country","fork","cnt"
"2025-04-20 02:00:00","US","Bellatrix","1"
"2025-04-20 02:00:00","FR","Capella","1"
"2025-04-20 02:00:00","AD","Deneb","1"
"2025-04-20 02:00:00","AE","Deneb","1"
"2025-04-20 02:00:00","AR","Deneb","5"
"2025-04-20 02:00:00","AT","Deneb","5"
"2025-04-20 02:00:00","AU","Deneb","6"
"2025-04-20 02:00:00","BE","Deneb","6"
"2025-04-20 02:00:00","BG","Deneb","4"
"2025-04-20 02:00:00","BR","Deneb","3"
"2025-04-20 02:00:00","CA","Deneb","11"
"2025-04-20 02:00:00","CH","Deneb","13"
"2025-04-20 02:00:00","CN","Deneb","2"
"2025-04-20 02:00:00","CZ","Deneb","2"
"2025-04-20 02:00:00","DE","Deneb","77"
"2025-04-20 02:00:00","DK","Deneb","2"
"2025-04-20 02:00:00","EE","Deneb","4"
"2025-04-20 02:00:00","ES","Deneb","8"
"2025-04-20 02:00:00","FI","Deneb","34"
"2025-04-20 02:00:00","FR","Deneb","21"
"2025-04-20 02:00:00","GB","Deneb","13"
"2025-04-20 02:00:00","IE","Deneb","1"
"2025-04-20 02:00:00","IL","Deneb","1"
"2025-04-20 02:00:00","JP","Deneb","3"
"2025-04-20 02:00:00","LU","Deneb","1"
"2025-04-20 02:00:00","LV","Deneb","1"
"2025-04-20 02:00:00","MX","Deneb","1"
"2025-04-20 02:00:00","NL","Deneb","15"
"2025-04-20 02:00:00","NO","Deneb","1"
"2025-04-20 02:00:00","NZ","Deneb","1"
"2025-04-20 02:00:00","PL","Deneb","1"
"2025-04-20 02:00:00","PT","Deneb","1"
"2025-04-20 02:00:00","RO","Deneb","1"
"2025-04-20 02:00:00","RU","Deneb","4"
"2025-04-20 02:00:00","SE","Deneb","1"
"2025-04-20 02:00:00","SG","Deneb","6"
"2025-04-20 02:00:00","SI","Deneb","2"
"2025-04-20 02:00:00","TR","Deneb","1"
"2025-04-20 02:00:00","UA","Deneb","3"
"2025-04-20 02:00:00","US","Deneb","74"
"2025-04-20 02:00:00","Unknown","Deneb","46"
"2025-04-20 02:00:00","DE","Pectra","3"
"2025-04-20 02:00:00","FR","Pectra","1"
"2025-04-20 02:00:00","Unknown","Pectra","4"
"2025-04-20 03:00:00","FI","Bellatrix","1"
"2025-04-20 03:00:00","FR","Bellatrix","3"
"2025-04-20 03:00:00","US","Bellatrix","1"
"2025-04-20 03:00:00","DE","Capella","1"
"2025-04-20 03:00:00","FR","Capella","1"
"2025-04-20 03:00:00","AD","Deneb","1"
"2025-04-20 03:00:00","AE","Deneb","1"
"2025-04-20 03:00:00","AR","Deneb","3"
"2025-04-20 03:00:00","AT","Deneb","4"
"2025-04-20 03:00:00","AU","Deneb","5"
"2025-04-20 03:00:00","BE","Deneb","4"
"2025-04-20 03:00:00","BG","Deneb","4"
"2025-04-20 03:00:00","BR","Deneb","3"
"2025-04-20 03:00:00","CA","Deneb","11"
"2025-04-20 03:00:00","CH","Deneb","11"
"2025-04-20 03:00:00","CN","Deneb","1"
"2025-04-20 03:00:00","CZ","Deneb","2"
"2025-04-20 03:00:00","DE","Deneb","76"
"2025-04-20 03:00:00","DK","Deneb","2"
"2025-04-20 03:00:00","EE","Deneb","5"
"2025-04-20 03:00:00","ES","Deneb","7"
"2025-04-20 03:00:00","FI","Deneb","37"
"2025-04-20 03:00:00","FR","Deneb","22"
"2025-04-20 03:00:00","GB","Deneb","12"
"2025-04-20 03:00:00","HK","Deneb","1"
"2025-04-20 03:00:00","IE","Deneb","2"
"2025-04-20 03:00:00","IL","Deneb","1"
"2025-04-20 03:00:00","JP","Deneb","3"
"2025-04-20 03:00:00","LV","Deneb","1"
"2025-04-20 03:00:00","MX","Deneb","1"
"2025-04-20 03:00:00","NL","Deneb","10"
"2025-04-20 03:00:00","NO","Deneb","1"
"2025-04-20 03:00:00","NZ","Deneb","1"
"2025-04-20 03:00:00","PL","Deneb","2"
"2025-04-20 03:00:00","PT","Deneb","1"
"2025-04-20 03:00:00","RO","Deneb","1"
"2025-04-20 03:00:00","RU","Deneb","4"
"2025-04-20 03:00:00","SE","Deneb","1"
"2025-04-20 03:00:00","SG","Deneb","5"
"2025-04-20 03:00:00","SI","Deneb","1"
"2025-04-20 03:00:00","TR","Deneb","1"
"2025-04-20 03:00:00","UA","Deneb","3"
"2025-04-20 03:00:00","US","Deneb","74"
"2025-04-20 03:00:00","Unknown","Deneb","46"
"2025-04-20 03:00:00","DE","Pectra","3"
"2025-04-20 03:00:00","FR","Pectra","1"
"2025-04-20 03:00:00","Unknown","Pectra","4"
"2025-04-20 04:00:00","DE","Altair","1"
"2025-04-20 04:00:00","NL","Altair","1"
"2025-04-20 04:00:00","FI","Bellatrix","1"
"2025-04-20 04:00:00","FR","Bellatrix","1"
"2025-04-20 04:00:00","US","Bellatrix","1"
"2025-04-20 04:00:00","FR","Capella","1"
"2025-04-20 04:00:00","AD","Deneb","1"
"2025-04-20 04:00:00","AE","Deneb","1"
"2025-04-20 04:00:00","AR","Deneb","5"
"2025-04-20 04:00:00","AT","Deneb","4"
"2025-04-20 04:00:00","AU","Deneb","6"
"2025-04-20 04:00:00","BE","Deneb","5"
"2025-04-20 04:00:00","BG","Deneb","4"
"2025-04-20 04:00:00","BR","Deneb","3"
"2025-04-20 04:00:00","CA","Deneb","13"
"2025-04-20 04:00:00","CH","Deneb","10"
"2025-04-20 04:00:00","CN","Deneb","3"
"2025-04-20 04:00:00","CZ","Deneb","2"
"2025-04-20 04:00:00","DE","Deneb","74"
"2025-04-20 04:00:00","DK","Deneb","2"
"2025-04-20 04:00:00","EE","Deneb","5"
"2025-04-20 04:00:00","ES","Deneb","7"
"2025-04-20 04:00:00","FI","Deneb","36"
"2025-04-20 04:00:00","FR","Deneb","19"
"2025-04-20 04:00:00","GB","Deneb","13"
"2025-04-20 04:00:00","IE","Deneb","2"
"2025-04-20 04:00:00","IL","Deneb","1"
"2025-04-20 04:00:00","JP","Deneb","4"
"2025-04-20 04:00:00","LU","Deneb","1"
"2025-04-20 04:00:00","LV","Deneb","1"
"2025-04-20 04:00:00","NL","Deneb","12"
"2025-04-20 04:00:00","NO","Deneb","1"
"2025-04-20 04:00:00","NZ","Deneb","1"
"2025-04-20 04:00:00","PL","Deneb","1"
"2025-04-20 04:00:00","PT","Deneb","2"
"2025-04-20 04:00:00","RU","Deneb","4"
"2025-04-20 04:00:00","SE","Deneb","2"
"2025-04-20 04:00:00","SG","Deneb","6"
"2025-04-20 04:00:00","SI","Deneb","2"
"2025-04-20 04:00:00","TR","Deneb","1"
"2025-04-20 04:00:00","UA","Deneb","3"
"2025-04-20 04:00:00","US","Deneb","69"
"2025-04-20 04:00:00","Unknown","Deneb","45"
"2025-04-20 04:00:00","BE","Pectra","1"
"2025-04-20 04:00:00","DE","Pectra","2"
"2025-04-20 04:00:00","FR","Pectra","1"
"2025-04-20 04:00:00","Unknown","Pectra","4"
"2025-04-20 05:00:00","DE","Altair","1"
"2025-04-20 05:00:00","NL","Altair","1"
"2025-04-20 05:00:00","FI","Bellatrix","1"
"2025-04-20 05:00:00","FR","Bellatrix","1"
"2025-04-20 05:00:00","US","Bellatrix","1"
"2025-04-20 05:00:00","DE","Capella","1"
"2025-04-20 05:00:00","FR","Capella","1"
"2025-04-20 05:00:00","AD","Deneb","1"
"2025-04-20 05:00:00","AR","Deneb","5"
"2025-04-20 05:00:00","AT","Deneb","4"
"2025-04-20 05:00:00","AU","Deneb","7"
"2025-04-20 05:00:00","BE","Deneb","4"
"2025-04-20 05:00:00","BG","Deneb","4"
"2025-04-20 05:00:00","BR","Deneb","3"
"2025-04-20 05:00:00","CA","Deneb","13"
"2025-04-20 05:00:00","CH","Deneb","10"
"2025-04-20 05:00:00","CN","Deneb","1"
"2025-04-20 05:00:00","CZ","Deneb","2"
"2025-04-20 05:00:00","DE","Deneb","71"
"2025-04-20 05:00:00","DK","Deneb","2"
"2025-04-20 05:00:00","EE","Deneb","5"
"2025-04-20 05:00:00","ES","Deneb","6"
"2025-04-20 05:00:00","FI","Deneb","38"
"2025-04-20 05:00:00","FR","Deneb","21"
"2025-04-20 05:00:00","GB","Deneb","14"
"2025-04-20 05:00:00","IE","Deneb","1"
"2025-04-20 05:00:00","IL","Deneb","1"
"2025-04-20 05:00:00","JP","Deneb","4"
"2025-04-20 05:00:00","LU","Deneb","1"
"2025-04-20 05:00:00","LV","Deneb","1"
"2025-04-20 05:00:00","MX","Deneb","1"
"2025-04-20 05:00:00","NL","Deneb","10"
"2025-04-20 05:00:00","NO","Deneb","1"
"2025-04-20 05:00:00","NZ","Deneb","1"
"2025-04-20 05:00:00","PL","Deneb","1"
"2025-04-20 05:00:00","PT","Deneb","2"
"2025-04-20 05:00:00","RU","Deneb","3"
"2025-04-20 05:00:00","SE","Deneb","1"
"2025-04-20 05:00:00","SG","Deneb","7"
"2025-04-20 05:00:00","SI","Deneb","2"
"2025-04-20 05:00:00","TR","Deneb","1"
"2025-04-20 05:00:00","UA","Deneb","2"
"2025-04-20 05:00:00","US","Deneb","70"
"2025-04-20 05:00:00","Unknown","Deneb","48"
"2025-04-20 05:00:00","BE","Pectra","1"
"2025-04-20 05:00:00","DE","Pectra","3"
"2025-04-20 05:00:00","FR","Pectra","1"
"2025-04-20 05:00:00","Unknown","Pectra","4"
"2025-04-20 06:00:00","DE","Altair","1"
"2025-04-20 06:00:00","NL","Altair","1"
"2025-04-20 06:00:00","FI","Bellatrix","1"
"2025-04-20 06:00:00","FR","Bellatrix","2"
"2025-04-20 06:00:00","US","Bellatrix","1"
"2025-04-20 06:00:00","FR","Capella","1"
"2025-04-20 06:00:00","AD","Deneb","1"
"2025-04-20 06:00:00","AR","Deneb","3"
"2025-04-20 06:00:00","AT","Deneb","4"
"2025-04-20 06:00:00","AU","Deneb","4"
"2025-04-20 06:00:00","BE","Deneb","5"
"2025-04-20 06:00:00","BG","Deneb","4"
"2025-04-20 06:00:00","BR","Deneb","3"
"2025-04-20 06:00:00","CA","Deneb","11"
"2025-04-20 06:00:00","CH","Deneb","12"
"2025-04-20 06:00:00","CN","Deneb","1"
"2025-04-20 06:00:00","CZ","Deneb","2"
"2025-04-20 06:00:00","DE","Deneb","79"
"2025-04-20 06:00:00","DK","Deneb","3"
"2025-04-20 06:00:00","EE","Deneb","4"
"2025-04-20 06:00:00","ES","Deneb","5"
"2025-04-20 06:00:00","FI","Deneb","38"
"2025-04-20 06:00:00","FR","Deneb","24"
"2025-04-20 06:00:00","GB","Deneb","12"
"2025-04-20 06:00:00","HK","Deneb","1"
"2025-04-20 06:00:00","IE","Deneb","1"
"2025-04-20 06:00:00","IL","Deneb","1"
"2025-04-20 06:00:00","JP","Deneb","4"
"2025-04-20 06:00:00","LU","Deneb","2"
"2025-04-20 06:00:00","LV","Deneb","1"
"2025-04-20 06:00:00","MX","Deneb","1"
"2025-04-20 06:00:00","NL","Deneb","14"
"2025-04-20 06:00:00","NO","Deneb","1"
"2025-04-20 06:00:00","NZ","Deneb","1"
"2025-04-20 06:00:00","PL","Deneb","1"
"2025-04-20 06:00:00","PT","Deneb","1"
"2025-04-20 06:00:00","RO","Deneb","1"
"2025-04-20 06:00:00","RU","Deneb","4"
"2025-04-20 06:00:00","SE","Deneb","2"
"2025-04-20 06:00:00","SG","Deneb","6"
"2025-04-20 06:00:00","SI","Deneb","1"
"2025-04-20 06:00:00","TR","Deneb","1"
"2025-04-20 06:00:00","UA","Deneb","3"
"2025-04-20 06:00:00","US","Deneb","76"
"2025-04-20 06:00:00","Unknown","Deneb","47"
"2025-04-20 06:00:00","BE","Pectra","1"
"2025-04-20 06:00:00","DE","Pectra","3"
"2025-04-20 06:00:00","FR","Pectra","1"
"2025-04-20 06:00:00","Unknown","Pectra","3"
"2025-04-20 07:00:00","DE","Altair","1"
"2025-04-20 07:00:00","NL","Altair","1"
"2025-04-20 07:00:00","FR","Bellatrix","1"
"2025-04-20 07:00:00","US","Bellatrix","1"
"2025-04-20 07:00:00","DE","Capella","1"
"2025-04-20 07:00:00","FR","Capella","1"
"2025-04-20 07:00:00","AD","Deneb","1"
"2025-04-20 07:00:00","AE","Deneb","1"
"2025-04-20 07:00:00","AR","Deneb","6"
"2025-04-20 07:00:00","AT","Deneb","5"
"2025-04-20 07:00:00","AU","Deneb","8"
"2025-04-20 07:00:00","BE","Deneb","5"
"2025-04-20 07:00:00","BG","Deneb","4"
"2025-04-20 07:00:00","BR","Deneb","3"
"2025-04-20 07:00:00","CA","Deneb","11"
"2025-04-20 07:00:00","CH","Deneb","10"
"2025-04-20 07:00:00","CN","Deneb","1"
"2025-04-20 07:00:00","CZ","Deneb","2"
"2025-04-20 07:00:00","DE","Deneb","76"
"2025-04-20 07:00:00","DK","Deneb","3"
"2025-04-20 07:00:00","EC","Deneb","1"
"2025-04-20 07:00:00","EE","Deneb","3"
"2025-04-20 07:00:00","ES","Deneb","7"
"2025-04-20 07:00:00","FI","Deneb","37"
"2025-04-20 07:00:00","FR","Deneb","24"
"2025-04-20 07:00:00","GB","Deneb","13"
"2025-04-20 07:00:00","IE","Deneb","2"
"2025-04-20 07:00:00","IL","Deneb","1"
"2025-04-20 07:00:00","JP","Deneb","3"
"2025-04-20 07:00:00","LU","Deneb","2"
"2025-04-20 07:00:00","LV","Deneb","1"
"2025-04-20 07:00:00","NL","Deneb","12"
"2025-04-20 07:00:00","NO","Deneb","1"
"2025-04-20 07:00:00","NZ","Deneb","1"
"2025-04-20 07:00:00","PL","Deneb","2"
"2025-04-20 07:00:00","PT","Deneb","2"
"2025-04-20 07:00:00","RU","Deneb","3"
"2025-04-20 07:00:00","SE","Deneb","1"
"2025-04-20 07:00:00","SG","Deneb","6"
"2025-04-20 07:00:00","SI","Deneb","2"
"2025-04-20 07:00:00","TR","Deneb","1"
"2025-04-20 07:00:00","UA","Deneb","2"
"2025-04-20 07:00:00","US","Deneb","74"
"2025-04-20 07:00:00","Unknown","Deneb","42"
"2025-04-20 07:00:00","BE","Pectra","1"
"2025-04-20 07:00:00","DE","Pectra","3"
"2025-04-20 07:00:00","FR","Pectra","1"
"2025-04-20 07:00:00","Unknown","Pectra","4"
"2025-04-20 08:00:00","DE","Altair","1"
"2025-04-20 08:00:00","NL","Altair","1"
"2025-04-20 08:00:00","FI","Bellatrix","2"
"2025-04-20 08:00:00","FR","Bellatrix","3"
"2025-04-20 08:00:00","US","Bellatrix","1"
"2025-04-20 08:00:00","DE","Capella","1"
"2025-04-20 08:00:00","FR","Capella","1"
"2025-04-20 08:00:00","AE","Deneb","1"
"2025-04-20 08:00:00","AR","Deneb","5"
"2025-04-20 08:00:00","AT","Deneb","5"
"2025-04-20 08:00:00","AU","Deneb","6"
"2025-04-20 08:00:00","BE","Deneb","6"
"2025-04-20 08:00:00","BG","Deneb","4"
"2025-04-20 08:00:00","BR","Deneb","2"
"2025-04-20 08:00:00","CA","Deneb","11"
"2025-04-20 08:00:00","CH","Deneb","9"
"2025-04-20 08:00:00","CN","Deneb","2"
"2025-04-20 08:00:00","CZ","Deneb","2"
"2025-04-20 08:00:00","DE","Deneb","73"
"2025-04-20 08:00:00","DK","Deneb","3"
"2025-04-20 08:00:00","EC","Deneb","1"
"2025-04-20 08:00:00","EE","Deneb","2"
"2025-04-20 08:00:00","ES","Deneb","7"
"2025-04-20 08:00:00","FI","Deneb","36"
"2025-04-20 08:00:00","FR","Deneb","25"
"2025-04-20 08:00:00","GB","Deneb","13"
"2025-04-20 08:00:00","HK","Deneb","1"
"2025-04-20 08:00:00","IE","Deneb","2"
"2025-04-20 08:00:00","IL","Deneb","1"
"2025-04-20 08:00:00","JP","Deneb","3"
"2025-04-20 08:00:00","LV","Deneb","1"
"2025-04-20 08:00:00","MX","Deneb","1"
"2025-04-20 08:00:00","NL","Deneb","10"
"2025-04-20 08:00:00","NO","Deneb","1"
"2025-04-20 08:00:00","NZ","Deneb","1"
"2025-04-20 08:00:00","PL","Deneb","2"
"2025-04-20 08:00:00","PT","Deneb","1"
"2025-04-20 08:00:00","RU","Deneb","3"
"2025-04-20 08:00:00","SG","Deneb","6"
"2025-04-20 08:00:00","SI","Deneb","2"
"2025-04-20 08:00:00","TR","Deneb","1"
"2025-04-20 08:00:00","UA","Deneb","1"
"2025-04-20 08:00:00","US","Deneb","74"
"2025-04-20 08:00:00","Unknown","Deneb","45"
"2025-04-20 08:00:00","DE","Pectra","3"
"2025-04-20 08:00:00","FR","Pectra","1"
"2025-04-20 08:00:00","Unknown","Pectra","4"
"2025-04-20 09:00:00","DE","Altair","1"
"2025-04-20 09:00:00","NL","Altair","1"
"2025-04-20 09:00:00","FI","Bellatrix","2"
"2025-04-20 09:00:00","FR","Bellatrix","1"
"2025-04-20 09:00:00","US","Bellatrix","1"
"2025-04-20 09:00:00","DE","Capella","1"
"2025-04-20 09:00:00","FR","Capella","1"
"2025-04-20 09:00:00","AD","Deneb","1"
"2025-04-20 09:00:00","AR","Deneb","4"
"2025-04-20 09:00:00","AT","Deneb","5"
"2025-04-20 09:00:00","AU","Deneb","8"
"2025-04-20 09:00:00","BE","Deneb","5"
"2025-04-20 09:00:00","BG","Deneb","4"
"2025-04-20 09:00:00","BR","Deneb","3"
"2025-04-20 09:00:00","CA","Deneb","11"
"2025-04-20 09:00:00","CH","Deneb","11"
"2025-04-20 09:00:00","CN","Deneb","1"
"2025-04-20 09:00:00","CZ","Deneb","2"
"2025-04-20 09:00:00","DE","Deneb","82"
"2025-04-20 09:00:00","DK","Deneb","2"
"2025-04-20 09:00:00","EC","Deneb","1"
"2025-04-20 09:00:00","EE","Deneb","4"
"2025-04-20 09:00:00","ES","Deneb","6"
"2025-04-20 09:00:00","FI","Deneb","38"
"2025-04-20 09:00:00","FR","Deneb","25"
"2025-04-20 09:00:00","GB","Deneb","14"
"2025-04-20 09:00:00","HK","Deneb","1"
"2025-04-20 09:00:00","IE","Deneb","1"
"2025-04-20 09:00:00","IL","Deneb","1"
"2025-04-20 09:00:00","JP","Deneb","3"
"2025-04-20 09:00:00","LU","Deneb","1"
"2025-04-20 09:00:00","LV","Deneb","1"
"2025-04-20 09:00:00","NL","Deneb","13"
"2025-04-20 09:00:00","NO","Deneb","1"
"2025-04-20 09:00:00","NZ","Deneb","1"
"2025-04-20 09:00:00","PL","Deneb","1"
"2025-04-20 09:00:00","PT","Deneb","1"
"2025-04-20 09:00:00","RU","Deneb","2"
"2025-04-20 09:00:00","SE","Deneb","1"
"2025-04-20 09:00:00","SG","Deneb","6"
"2025-04-20 09:00:00","SI","Deneb","2"
"2025-04-20 09:00:00","TR","Deneb","1"
"2025-04-20 09:00:00","UA","Deneb","1"
"2025-04-20 09:00:00","US","Deneb","71"
"2025-04-20 09:00:00","Unknown","Deneb","48"
"2025-04-20 09:00:00","BE","Pectra","1"
"2025-04-20 09:00:00","DE","Pectra","3"
"2025-04-20 09:00:00","FR","Pectra","1"
"2025-04-20 09:00:00","Unknown","Pectra","4"
"2025-04-20 10:00:00","DE","Altair","1"
"2025-04-20 10:00:00","NL","Altair","1"
"2025-04-20 10:00:00","FI","Bellatrix","1"
"2025-04-20 10:00:00","US","Bellatrix","1"
"2025-04-20 10:00:00","DE","Capella","2"
"2025-04-20 10:00:00","FR","Capella","1"
"2025-04-20 10:00:00","AD","Deneb","1"
"2025-04-20 10:00:00","AR","Deneb","6"
"2025-04-20 10:00:00","AT","Deneb","4"
"2025-04-20 10:00:00","AU","Deneb","6"
"2025-04-20 10:00:00","BE","Deneb","5"
"2025-04-20 10:00:00","BG","Deneb","4"
"2025-04-20 10:00:00","BR","Deneb","3"
"2025-04-20 10:00:00","CA","Deneb","11"
"2025-04-20 10:00:00","CH","Deneb","12"
"2025-04-20 10:00:00","CN","Deneb","2"
"2025-04-20 10:00:00","CZ","Deneb","2"
"2025-04-20 10:00:00","DE","Deneb","80"
"2025-04-20 10:00:00","DK","Deneb","2"
"2025-04-20 10:00:00","EC","Deneb","1"
"2025-04-20 10:00:00","EE","Deneb","5"
"2025-04-20 10:00:00","ES","Deneb","6"
"2025-04-20 10:00:00","FI","Deneb","38"
"2025-04-20 10:00:00","FR","Deneb","22"
"2025-04-20 10:00:00","GB","Deneb","14"
"2025-04-20 10:00:00","IE","Deneb","1"
"2025-04-20 10:00:00","IL","Deneb","1"
"2025-04-20 10:00:00","JP","Deneb","3"
"2025-04-20 10:00:00","LU","Deneb","1"
"2025-04-20 10:00:00","LV","Deneb","1"
"2025-04-20 10:00:00","MX","Deneb","1"
"2025-04-20 10:00:00","NL","Deneb","13"
"2025-04-20 10:00:00","NO","Deneb","1"
"2025-04-20 10:00:00","NZ","Deneb","1"
"2025-04-20 10:00:00","PL","Deneb","2"
"2025-04-20 10:00:00","RO","Deneb","1"
"2025-04-20 10:00:00","RU","Deneb","3"
"2025-04-20 10:00:00","SG","Deneb","6"
"2025-04-20 10:00:00","SI","Deneb","2"
"2025-04-20 10:00:00","TR","Deneb","1"
"2025-04-20 10:00:00","UA","Deneb","3"
"2025-04-20 10:00:00","US","Deneb","70"
"2025-04-20 10:00:00","Unknown","Deneb","46"
"2025-04-20 10:00:00","DE","Pectra","3"
"2025-04-20 10:00:00","FR","Pectra","1"
"2025-04-20 10:00:00","Unknown","Pectra","4"
"2025-04-20 11:00:00","DE","Altair","1"
"2025-04-20 11:00:00","NL","Altair","1"
"2025-04-20 11:00:00","FI","Bellatrix","2"
"2025-04-20 11:00:00","US","Bellatrix","1"
"2025-04-20 11:00:00","DE","Capella","1"
"2025-04-20 11:00:00","FR","Capella","1"
"2025-04-20 11:00:00","AD","Deneb","1"
"2025-04-20 11:00:00","AR","Deneb","5"
"2025-04-20 11:00:00","AT","Deneb","4"
"2025-04-20 11:00:00","AU","Deneb","5"
"2025-04-20 11:00:00","BE","Deneb","5"
"2025-04-20 11:00:00","BG","Deneb","4"
"2025-04-20 11:00:00","BR","Deneb","3"
"2025-04-20 11:00:00","CA","Deneb","11"
"2025-04-20 11:00:00","CH","Deneb","9"
"2025-04-20 11:00:00","CN","Deneb","3"
"2025-04-20 11:00:00","CZ","Deneb","2"
"2025-04-20 11:00:00","DE","Deneb","68"
"2025-04-20 11:00:00","DK","Deneb","1"
"2025-04-20 11:00:00","EE","Deneb","3"
"2025-04-20 11:00:00","ES","Deneb","7"
"2025-04-20 11:00:00","FI","Deneb","36"
"2025-04-20 11:00:00","FR","Deneb","22"
"2025-04-20 11:00:00","GB","Deneb","15"
"2025-04-20 11:00:00","IE","Deneb","1"
"2025-04-20 11:00:00","IL","Deneb","1"
"2025-04-20 11:00:00","JP","Deneb","2"
"2025-04-20 11:00:00","LU","Deneb","2"
"2025-04-20 11:00:00","LV","Deneb","1"
"2025-04-20 11:00:00","MX","Deneb","1"
"2025-04-20 11:00:00","NL","Deneb","12"
"2025-04-20 11:00:00","NO","Deneb","1"
"2025-04-20 11:00:00","NZ","Deneb","1"
"2025-04-20 11:00:00","PL","Deneb","2"
"2025-04-20 11:00:00","PT","Deneb","1"
"2025-04-20 11:00:00","RU","Deneb","2"
"2025-04-20 11:00:00","SE","Deneb","2"
"2025-04-20 11:00:00","SG","Deneb","6"
"2025-04-20 11:00:00","SI","Deneb","2"
"2025-04-20 11:00:00","TR","Deneb","1"
"2025-04-20 11:00:00","UA","Deneb","1"
"2025-04-20 11:00:00","US","Deneb","71"
"2025-04-20 11:00:00","Unknown","Deneb","45"
"2025-04-20 11:00:00","BE","Pectra","1"
"2025-04-20 11:00:00","DE","Pectra","3"
"2025-04-20 11:00:00","FR","Pectra","1"
"2025-04-20 11:00:00","Unknown","Pectra","4"
"2025-04-20 12:00:00","DE","Altair","1"
"2025-04-20 12:00:00","NL","Altair","1"
"2025-04-20 12:00:00","FI","Bellatrix","1"
"2025-04-20 12:00:00","FR","Bellatrix","1"
"2025-04-20 12:00:00","US","Bellatrix","1"
"2025-04-20 12:00:00","DE","Capella","2"
"2025-04-20 12:00:00","FR","Capella","1"
"2025-04-20 12:00:00","AD","Deneb","1"
"2025-04-20 12:00:00","AE","Deneb","1"
"2025-04-20 12:00:00","AR","Deneb","4"
"2025-04-20 12:00:00","AT","Deneb","4"
"2025-04-20 12:00:00","AU","Deneb","6"
"2025-04-20 12:00:00","BE","Deneb","6"
"2025-04-20 12:00:00","BG","Deneb","4"
"2025-04-20 12:00:00","BR","Deneb","3"
"2025-04-20 12:00:00","CA","Deneb","12"
"2025-04-20 12:00:00","CH","Deneb","10"
"2025-04-20 12:00:00","CN","Deneb","3"
"2025-04-20 12:00:00","CZ","Deneb","2"
"2025-04-20 12:00:00","DE","Deneb","74"
"2025-04-20 12:00:00","DK","Deneb","2"
"2025-04-20 12:00:00","EE","Deneb","5"
"2025-04-20 12:00:00","ES","Deneb","8"
"2025-04-20 12:00:00","FI","Deneb","37"
"2025-04-20 12:00:00","FR","Deneb","22"
"2025-04-20 12:00:00","GB","Deneb","11"
"2025-04-20 12:00:00","IE","Deneb","1"
"2025-04-20 12:00:00","IL","Deneb","1"
"2025-04-20 12:00:00","JP","Deneb","4"
"2025-04-20 12:00:00","LU","Deneb","1"
"2025-04-20 12:00:00","LV","Deneb","1"
"2025-04-20 12:00:00","MX","Deneb","1"
"2025-04-20 12:00:00","NL","Deneb","15"
"2025-04-20 12:00:00","NO","Deneb","1"
"2025-04-20 12:00:00","NZ","Deneb","1"
"2025-04-20 12:00:00","PL","Deneb","2"
"2025-04-20 12:00:00","RU","Deneb","4"
"2025-04-20 12:00:00","SG","Deneb","6"
"2025-04-20 12:00:00","SI","Deneb","2"
"2025-04-20 12:00:00","TR","Deneb","1"
"2025-04-20 12:00:00","UA","Deneb","3"
"2025-04-20 12:00:00","US","Deneb","69"
"2025-04-20 12:00:00","Unknown","Deneb","49"
"2025-04-20 12:00:00","BE","Pectra","1"
"2025-04-20 12:00:00","DE","Pectra","3"
"2025-04-20 12:00:00","FR","Pectra","1"
"2025-04-20 12:00:00","Unknown","Pectra","4"
"2025-04-20 13:00:00","DE","Altair","1"
"2025-04-20 13:00:00","NL","Altair","1"
"2025-04-20 13:00:00","FR","Bellatrix","2"
"2025-04-20 13:00:00","US","Bellatrix","1"
"2025-04-20 13:00:00","DE","Capella","1"
"2025-04-20 13:00:00","FR","Capella","1"
"2025-04-20 13:00:00","AD","Deneb","1"
"2025-04-20 13:00:00","AE","Deneb","1"
"2025-04-20 13:00:00","AR","Deneb","4"
"2025-04-20 13:00:00","AT","Deneb","5"
"2025-04-20 13:00:00","AU","Deneb","7"
"2025-04-20 13:00:00","BE","Deneb","5"
"2025-04-20 13:00:00","BG","Deneb","3"
"2025-04-20 13:00:00","BR","Deneb","2"
"2025-04-20 13:00:00","CA","Deneb","13"
"2025-04-20 13:00:00","CH","Deneb","8"
"2025-04-20 13:00:00","CN","Deneb","3"
"2025-04-20 13:00:00","CZ","Deneb","3"
"2025-04-20 13:00:00","DE","Deneb","72"
"2025-04-20 13:00:00","DK","Deneb","3"
"2025-04-20 13:00:00","EC","Deneb","1"
"2025-04-20 13:00:00","EE","Deneb","4"
"2025-04-20 13:00:00","ES","Deneb","7"
"2025-04-20 13:00:00","FI","Deneb","36"
"2025-04-20 13:00:00","FR","Deneb","20"
"2025-04-20 13:00:00","GB","Deneb","12"
"2025-04-20 13:00:00","HK","Deneb","1"
"2025-04-20 13:00:00","IE","Deneb","1"
"2025-04-20 13:00:00","IL","Deneb","1"
"2025-04-20 13:00:00","JP","Deneb","4"
"2025-04-20 13:00:00","LU","Deneb","1"
"2025-04-20 13:00:00","MX","Deneb","1"
"2025-04-20 13:00:00","NL","Deneb","14"
"2025-04-20 13:00:00","NO","Deneb","1"
"2025-04-20 13:00:00","NZ","Deneb","1"
"2025-04-20 13:00:00","PL","Deneb","3"
"2025-04-20 13:00:00","PT","Deneb","2"
